"killerlink",87,50,1836.3516289607796,15677.47711831557,34.83,1.31,77.44,"s"
"rsjdfg",250,126,1833.4621463322378,15677.347889000304,38.86,1.79,87.1,"s"
"raspi",201,98,1833.416596558531,15677.026100505816,46.31,1.39,98.99,"s"
"thismyname",17,13,1898.3267256434083,15677.019647298494,42.01,1.55,84.44,"s"
"egg-yolk",275,144,1833.4172145443931,15676.71265496553,38.23,1.34,93.67,"s"
"_vy",160,90,1833.8358349930877,15676.184160340394,45.51,1.37,93.27,"s"
"xtweetyy",20,12,1910.1903771651573,15675.964711136521,38.39,1.45,89.12,"s"
"juujjj",145,74,1833.3984481782304,15675.702379724193,45.34,1.45,98.8,"s"
"pr0ton",37,20,1834.6370595714502,15675.689127742713,44.42,1.46,100.83,"s"
"to6ias",43,28,1837.5599829529083,15675.363661653026,45.19,1.44,97.52,"s"
"snackboy",257,130,1833.339743169065,15675.35366560843,43.62,1.27,97.23,"s"
"d2good",110,60,1833.3713262316805,15675.259964973915,39.86,1.43,91.04,"s"
"nogo007",30,18,1836.4520720200799,15675.065551278254,44.96,1.66,89.92,"s"
"cook1eslayer",33,21,1836.2621513319446,15674.62906988933,35.06,1.3,76.9,"s"
"luckylootcrate",834,404,1833.3259903925828,15674.607962515654,44.39,1.61,96.1,"s+"
"notfelix553",55,31,1835.18857876828,15674.004365490218,71.88,1.85,136.68,"s"
"user-16103982968",234,113,1835.1082800891825,15673.634173282824,51.8,1.6,104.02,"s"
"ikigaisouon",218,104,1833.1940410734094,15672.96765027126,46.23,1.21,99.04,"s"
"burhan_bataa",40,26,1835.3353183768247,15672.276892144531,35.03,1.51,76.56,"s"
"unongmilk",126,66,1833.1692482119802,15672.178020915462,46.39,1.58,95.71,"s"
"oranjuglad",285,139,1833.0859380455163,15672.02557363963,41.68,1.58,93.25,"s"
"kneeham__",134,72,1833.0852429860574,15671.989673131404,37.89,1.57,80.01,"s"
"yunicchi",44,24,1834.8963392191347,15671.801279912514,47.93,1.63,99.11,"s"
"pizzamaru",60,32,1834.8082343347146,15671.715355037908,49.38,1.62,103.85,"s"
"xxjuan_perxx",91,54,1833.1893262722647,15671.339373414,41.46,1.51,89.82,"s"
"zumby",128,65,1834.5894571646104,15671.249485832495,37.85,1.89,81.01,"s"
"nukebommer360",132,73,1834.002118731417,15671.223859191214,38.98,1.37,87.47,"s"
"phoebiiiiiiii",108,58,1833.0660446310173,15670.582360899776,39.22,1.81,90.33,"s"
"ceoofhinezbeans",83,49,1833.9633472549742,15669.702442578091,51.8,2.01,104.04,"s"
"sebastianhhkj",50,31,1834.047909207884,15668.840222796804,37,1.64,85.61,"s"
"jacquecoolie",16,10,1937.6302449906852,15667.932777351913,52.78,1.55,111.65,"s"
"rambo99",286,155,1832.841884194693,15667.919031685165,38.42,1.43,93.91,"s"
"yoshinagaha",78,43,1833.1282196806042,15667.641808882208,32.28,1.69,77.03,"s"
"boogerface",87,49,1832.7977052941924,15666.340962932798,38.3,1.31,86.03,"s"
"kobayashilinnn",286,146,1832.6926003153806,15665.977529542139,32.93,1.45,72.39,"s"
"hopporto",184,99,1832.678209421847,15665.684615549726,41.13,1.65,86.4,"s"
"hansbreit",72,41,1832.8546970991383,15665.565787575671,38.03,1.57,86.18,"s"
"blkjag",130,65,1832.6606490879462,15665.363556636441,30.82,1.42,75.11,"s"
"teaeyeeighty4",105,59,1832.6486889667142,15664.631063901299,49.65,1.81,99.22,"s"
"dertes",79,41,1832.699152928618,15664.26976821849,37.57,1.48,86.36,"s"
"rodrogi",263,134,1832.6302460364302,15664.159706322254,29.83,1.2,69.97,"s"
"142412",188,95,1832.5530346694636,15663.95003644112,48.76,1.62,95.21,"s"
"sherk21",178,95,1832.5679925471109,15663.657584063185,39.74,1.52,85.37,"s"
"44444",175,98,1832.526936825493,15662.868759618996,42.67,1.65,91.22,"s"
"just7the7l7block",21,12,1911.5979479424407,15662.275936198246,46.32,1.8,103.5,"s"
"meninoafrontoso",70,42,1832.6563790170226,15662.246246808321,40.74,1.6,97.24,"s"
"ghgseven",165,82,1832.4238565434189,15662.244576243655,42.58,1.26,89.78,"s"
"silvertetris",170,94,1833.1002462705467,15662.237069956944,50.91,1.63,104.58,"s"
"tumuruuuuuuuuu",81,41,1832.5558025791627,15662.090255165656,32.15,1.35,75.83,"s"
"heroman",574,275,1832.3294120747817,15660.489152918237,42.17,1.55,84.78,"s"
"yuyuliyu",100,52,1832.3569923635016,15660.35049979667,42.46,1.43,91.29,"s"
"babayaga696",73,42,1837.1594928252248,15660.330766749623,34.6,1.34,85.49,"s"
"blueskyarcangel",99,56,1832.384621240179,15660.16773012268,45.32,1.46,94.23,"s"
"nawbie",101,59,1832.413050620256,15659.781415136313,49,1.71,104.31,"s"
"kaatii",28,16,1859.3557674091273,15659.577440634612,32.27,1.41,82.9,"s"
"jimmothee",70,37,1832.7786265779105,15659.04849123304,32.69,1.38,86.54,"s"
"misteakes",682,328,1832.2328033941267,15658.974515471684,39.14,2.17,85.62,"s"
"spacebarninja",93,54,1832.651834069228,15658.70020055819,44.21,1.53,91.93,"s"
"itskhiem123",33,19,1837.2976050502944,15658.421746194526,46.55,1.64,99.61,"s"
"kpbr",87,46,1832.3843664350884,15658.25694663612,42.01,1.62,86.14,"s"
"elderstan",29,18,1836.2137426982122,15658.020851111625,46.1,1.53,96.45,"s"
"nyterra",29,18,1837.167047366964,15657.58492232715,41.29,1.54,94.16,"s"
"sobasshi",121,66,1832.7254079323127,15657.217315481283,42.83,1.46,91.28,"s"
"linoke",41,23,1836.1774396768503,15657.069185313228,55.1,1.82,116.07,"s"
"azyarii",131,71,1832.8346425396521,15656.773583593818,48.09,1.49,95.09,"s"
"tibit",65,33,1834.7990326971394,15656.747031877543,51.12,1.75,104.73,"s"
"ramoo",14,10,1938.8733716407596,15656.677898966886,45.14,1.42,101.96,"s"
"kikoboyo",77,44,1832.6072976833204,15655.707599350522,51.25,1.57,104.21,"s"
"finch0148",65,36,1833.1260166331115,15655.552292718152,48.72,2.01,104.1,"s"
"rootpi2",177,96,1831.9272495129194,15654.002982771472,42.99,1.26,85.72,"s"
"4monadonis2",97,48,1832.2145172030598,15653.223356156239,44.24,1.33,95.78,"s"
"hewexd",38,25,1836.6362490752051,15652.4385648627,53.51,1.45,107.04,"s"
"kriss_elysion",119,66,1833.2183610916168,15652.279265153242,42.9,1.49,91.73,"s"
"_eternality_",111,63,1832.377544356128,15652.219564310231,48.43,1.37,90.51,"s"
"luxaraze",82,46,1831.8532433145701,15652.212852414359,36.5,1.23,84.55,"s"
"star_king",27,16,1858.2819937150211,15651.678923204232,39.14,1.36,84.41,"s"
"shadefire",738,362,1831.7066929320324,15651.339481339344,40.31,1.42,95.52,"s"
"i5uck4t7his6ame",118,67,1835.2302874285149,15650.874155412816,43.35,1.27,91.4,"s"
"_moo_",120,67,1831.7512312341569,15650.783455747398,33.49,1.18,80.86,"s"
"hyun_u0828",232,122,1831.657741177979,15650.002801540404,45.82,1.58,92.27,"s"
"a_pink_cow",71,39,1832.0073939103327,15649.733938576923,42.75,1.41,92.01,"s"
"or2",160,88,1831.5592173635766,15648.769120867866,47.42,1.34,101.57,"s"
"boboli2010",118,71,1831.595821943638,15648.36831732086,49.05,1.56,96.88,"s"
"hynoph",236,123,1831.5538171339365,15648.042675786079,45.77,1.74,91.46,"s"
"greentree",112,62,1831.6336250493137,15647.970590799336,49.51,1.67,93.63,"s"
"daketj",186,92,1831.4430067439248,15647.686282225455,47.12,1.52,94.73,"s"
"watergyul",108,60,1831.4947498268223,15647.488744943988,47.32,1.56,89.69,"s"
"girlfriend",77,37,1831.5629756339881,15647.31150205407,41.98,1.41,88.05,"s"
"rasbegas",93,52,1831.6523997300335,15647.27914842413,35.47,1.31,83.73,"s"
"johngerald29",53,31,1833.1877305560636,15646.951731590772,38.56,1.31,89.22,"s"
"think_think",239,122,1831.411785558115,15646.899621679506,50.65,1.65,96.52,"s"
"raydabest",37,25,1832.7281055821386,15646.70797623253,41.19,1.33,86.6,"s"
"6515",133,64,1831.3927253323589,15646.648041343722,33.26,1.58,73.52,"s"
"coder403",33,20,1835.8755534265872,15646.570429048677,40.05,1.61,88.15,"s"
"gamer1",146,85,1831.3666411877696,15646.36355782384,36.67,1.49,79.66,"s"
"du6k",48,29,1834.0375206400386,15645.791864345429,37.25,1.32,83.01,"s"
"hu-lov",42,27,1832.2509349735617,15644.877905789384,45.64,1.53,91.81,"s"
"blazec",276,138,1831.3237364305448,15644.57739148619,44.42,1.9,94.94,"s"
"mounteverest2",76,41,1831.4828883688783,15644.23756819636,38.97,1.14,85.36,"s"
"makisaka",35,22,1833.3099586637222,15643.995999030565,43.14,1.64,94.78,"s+"
"embeces",372,192,1831.155056816113,15643.37347398201,33.04,1.37,75.01,"s"
"shina",27,16,1856.8424943222976,15643.282031768143,49.78,1.87,105.39,"s+"
"rocketsheep",226,116,1831.1082011135106,15642.279010462573,40.98,1.62,87.25,"s"
"a9528855",26,16,1858.4209782603232,15641.891242528969,34.55,1.25,80.99,"s"
"jiminic",55,29,1832.0081000510554,15641.245198801958,45.16,1.59,95.53,"s"
"redpro237",270,139,1831.0172923990744,15641.03347287852,44.4,1.93,93.34,"s"
"dadals",189,96,1830.9944997518328,15640.94200683876,42.87,1.5,90.64,"s"
"dndn",305,150,1831.002547011964,15640.624552712354,41.27,1.63,93.18,"s"
"skbidimonkey",33,22,1837.8042127699205,15640.600695415458,46.31,1.38,96.61,"s"
"china198964",261,135,1830.9537192502005,15640.07326052381,48.41,1.35,98.15,"s"
"skepticferret",21,13,1894.7713826848676,15639.423264152329,54.66,1.78,110.56,"s"
"lepetitnicolas",175,95,1831.5837063981878,15639.044601346606,48.5,1.45,93.19,"s"
"skdlxm3231",464,229,1830.8852721953444,15638.789138047117,38.95,1.68,83.4,"s"
"diaoatlottemart",60,32,1831.2732020305539,15638.675905820355,57.52,1.62,110.38,"s"
"bsk78z",576,269,1831.0191960248483,15638.463379167893,46.51,1.53,96.68,"s"
"scorch1i",386,185,1830.8402547109472,15638.421549827981,41.88,1.61,80.88,"s"
"gamza123",272,136,1830.877161493528,15637.80061412765,48.59,1.35,99.09,"s"
"smog22",43,25,1833.9074336438593,15637.687315197009,43,1.43,92.96,"s"
"feelingbored",58,33,1831.1558655692893,15636.870099900616,44.17,1.72,98.78,"s"
"lkw",194,99,1830.7496045946696,15636.599708904894,31.95,1.6,78.86,"s"
"sumio",34,23,1834.433124619956,15636.171732049408,51.4,1.64,107.75,"s"
"kimihojasnel69",48,28,1836.1056250612482,15636.031567147389,41.42,1.69,94.53,"s"
"moncca",381,183,1830.6422970564754,15635.669251708236,47.27,1.53,99.12,"s"
"coconutpudding",242,130,1830.9828581253619,15635.57368798825,42.05,1.6,78.36,"s"
"acookie113",135,70,1830.6873792920253,15635.473745733505,52.65,1.6,101.71,"s"
"alphaminusplus",54,30,1831.1009480110129,15635.420426273924,45.28,1.37,89.01,"s"
"helloitsme",25,14,1883.0482341021152,15635.168570681284,42.16,1.44,98.62,"s"
"tetrio1937sj",121,63,1830.7039627624554,15635.006959290222,35.69,1.57,85.56,"s"
"alex1337",290,150,1830.6081600418293,15634.861567119466,28.62,1.72,68.3,"s"
"la4z",75,40,1833.8814785101026,15634.535061962895,49.67,1.62,98.96,"s"
"thorhansen123",145,73,1830.5729588478675,15634.200736237666,38.78,1.52,92.94,"s+"
"code_ej",151,79,1830.5491823819016,15633.634818303222,40.16,1.78,88.69,"s"
"noobs_meow",121,60,1830.5774851353658,15633.494111541819,46.71,1.56,90.72,"s"
"uncatchable456",68,39,1830.950188377069,15633.419953294566,32.33,1.54,79,"s"
"js0213",942,464,1830.5273237915926,15633.34415534261,38.55,1.25,91.78,"s"
"ttv_coproq",51,31,1831.748481928275,15633.30993561299,40.82,1.4,87.3,"s"
"xixaci",228,116,1830.4560683522634,15632.770910424568,41.7,1.48,81.98,"s"
"yubullime",84,44,1832.2268745050208,15632.607877174762,53.24,1.81,98.27,"s"
"rocketqueen",42,25,1833.1060944657406,15632.565236023429,42.96,1.47,92.75,"s"
"atomic09",223,118,1830.4389453740291,15632.257071824733,43.59,1.5,94.49,"s"
"2_2",51,27,1832.3534040401391,15631.661268184282,49.77,1.61,95.49,"s"
"justzare",25,14,1880.4568381252109,15631.26391420255,38.35,1.58,87.7,"s"
"billynike",48,29,1832.8964031016503,15631.109193904547,45.72,1.61,98.66,"s"
"top_top",54,31,1830.9954395424616,15630.699942857189,34.84,1.55,78.21,"s"
"stopthebleed",51,27,1834.6607786203083,15630.648035743921,45.04,2.03,95.34,"s"
"kejiebb",46,26,1832.1576688865337,15630.176437859087,32.69,1.35,82.12,"s"
"kogdavidjohn",14,10,1938.2169744706273,15630.024266124905,57,1.57,116.64,"s"
"iamhappy",155,82,1830.2988098324236,15630.019427297515,40.23,1.39,88.36,"s"
"conderock",198,98,1830.2755725705745,15629.806121415102,32.89,1.55,83.1,"s"
"jonatasb_",77,42,1832.6104834165585,15629.709263505523,41.11,1.36,87.44,"s"
"nerrrr",113,63,1830.5600018951,15629.684107668389,40.63,1.68,88.72,"s"
"patoooooo",57,33,1830.613282258576,15629.060882298476,47.44,1.73,93.54,"s"
"weiyuxianwang",78,39,1832.8294256476677,15628.997977829726,46.24,1.42,97.23,"s"
"sha_xiong",22,15,1869.2168566433854,15628.783782575074,46.59,1.28,99.6,"s"
"snag1",47,24,1833.6208409429637,15628.676722660563,39.64,1.63,85.71,"s"
"tall_child",162,92,1830.243704636794,15628.262029264772,44.78,1.68,84.17,"s"
"cr0c",19,11,1919.8489137611123,15627.678450338304,44.1,1.72,103.19,"s"
"pill_111",47,29,1831.0730889227225,15626.47224614486,40.32,1.31,83.44,"s"
"r10nfishy",37,20,1834.8033009578214,15626.005232038719,51.72,1.77,106.99,"s"
"sle3pyj4d3n",48,28,1831.4099902974026,15625.61600048114,54.35,1.47,109.89,"s"
"mangnyani",321,167,1830.0055078053924,15625.498657566664,35.68,1.58,78.99,"s"
"reddz",179,86,1829.9732157028898,15625.233458849587,53.55,2.02,103.41,"s"
"malidola",157,73,1829.952420486546,15625.11235427102,36.63,1.52,87.16,"s"
"hoonb",571,276,1829.9308000674005,15625.025429119974,56.04,1.79,95.47,"s"
"lisa080326",20,10,1934.709293684214,15624.53009528992,59.58,1.81,125.94,"s"
"mpgda",31,20,1834.8515364272644,15624.46901919468,34.89,1.84,78.63,"s"
"mekorio",64,37,1833.0827942966464,15624.328372070733,45.78,1.66,99.87,"s"
"tabnaa",44,27,1831.183894256275,15623.677409386197,32.77,1.69,68.46,"s"
"gkm",61,36,1830.2391691305934,15622.969095877133,50.7,1.92,105.12,"s+"
"darkskykec",133,73,1829.871344209505,15622.505154386687,50.29,1.78,93.35,"s"
"soniced",195,109,1829.7274263581173,15621.972661528791,45.7,1.4,97.21,"s"
"coolguy950",100,48,1829.8886265096664,15621.473097048702,41.52,2.03,85.42,"s"
"cheatdeath",38,21,1832.8645594873478,15621.413017291688,43.76,1.4,95.76,"s+"
"sungjean",47,27,1832.448880355571,15621.054596656744,47.78,1.77,99.06,"s"
"lmh99",197,98,1829.6227432727624,15620.628472008122,40.18,1.5,87.58,"s"
"ju1cyp1ay7",188,102,1829.6641422955777,15620.50595048898,36.89,1.52,80.18,"s"
"nemunemu_nemuru",138,71,1829.6311606407219,15620.170027478665,46.98,1.43,96.53,"s"
"chikieraiu",94,55,1829.6872948892985,15620.105445890564,37.55,1.32,83.95,"s"
"iitzkimi",162,88,1829.7213006045763,15619.46274526957,44.5,1.37,91.63,"s"
"go_vegan",35,20,1831.0270498301381,15619.069948708997,41.45,1.39,92.69,"s"
"nizigia",71,36,1829.7327803008163,15618.98709366199,44.54,1.71,94.85,"s"
"feld",144,76,1832.7092008116408,15618.956049159928,40.98,1.79,90.15,"s"
"philwhere",226,113,1829.564930185801,15618.949095978525,38.45,1.59,85.62,"s"
"dongyeon18",75,46,1831.753705178372,15618.494272810252,47.5,1.56,96.34,"s"
"anpandayo50",54,31,1830.4651298921372,15618.329614917142,39.87,1.43,77.73,"s"
"sisecam",38,19,1830.7624906668314,15618.302968432696,44.46,1.29,95.65,"s"
"nicholas9876",35,21,1830.921478305075,15617.10353295726,41.44,1.31,88.73,"s"
"donggle",47,24,1832.416580264207,15616.438376130016,44.62,1.46,93.68,"s"
"tf__84",445,228,1829.33092199027,15616.073367526562,45.47,1.47,87.81,"s"
"bainted",66,43,1830.6625413161403,15615.583256954029,47.85,1.3,98.52,"s"
"imsuck12",60,38,1830.3288002934914,15615.292287881211,40.21,1.25,87.3,"s"
"doubled",44,22,1830.1213617085623,15614.960604204809,38.01,1.43,80.78,"s"
"derpy55561",14,12,1908.62024449167,15614.64458069572,42.83,1.43,89.69,"s"
"hyperevasion",328,165,1829.1928215962682,15613.491983601863,42.65,1.22,87.7,"s"
"i-___-i",102,54,1829.1966401109871,15613.13749749478,40.44,1.59,87.42,"s"
"airbornewhale",122,60,1832.0859965467548,15612.990116513756,43.1,1.42,92.95,"s"
"ohno_",129,71,1829.5321195151648,15612.746396005305,39.73,1.61,91.47,"s"
"coblobvis",268,131,1829.7253902877133,15612.586921586217,40.65,2.43,83.8,"s"
"chadezzz",115,62,1829.1787484856238,15612.036280942262,34.18,1.74,79.76,"s"
"gjc",162,81,1829.094308854359,15611.862927436228,44.88,1.44,96.34,"s+"
"iamdagg",19,12,1906.738742781193,15611.534974720633,43.1,1.6,90.43,"s"
"desgarron",56,32,1829.7955920245895,15611.171882763014,50.4,1.66,99.21,"s"
"pierrick1234",134,74,1829.024500733123,15610.21591873506,34.22,1.61,83.55,"s"
"amenfefo",187,100,1828.9849910020191,15610.087101262161,37.84,1.79,85.76,"s"
"itisnotagun",536,249,1829.0245521275801,15609.478167665795,42.82,1.4,90.4,"s"
"morty08",141,78,1830.5368316468137,15609.388388612615,40.96,1.59,86.59,"s"
"acetic",162,89,1828.8719671790636,15608.551489980322,34.21,1.49,78.98,"s"
"blueshoo",161,86,1828.9227939097116,15608.516474035392,43.29,1.47,89.16,"s"
"raimond",136,73,1829.302487495809,15607.06770750881,41.94,1.78,93.15,"s"
"supertetri",75,40,1829.7208202005454,15606.925675017577,47.6,1.48,96.1,"s"
"shujunting",173,91,1828.7185489747308,15606.647908359799,41.49,1.44,91.2,"s"
"_fil",114,61,1828.7605366907053,15606.63891453311,39.54,1.48,91.11,"s"
"and0",322,163,1828.8262384814561,15606.424150075274,36.79,1.39,79.1,"s"
"ppt1",42,24,1829.6896946372071,15605.90736904159,36.48,1.33,87.74,"s+"
"sacul2k",97,52,1828.6546831493376,15604.667404217607,36.84,1.45,81.49,"s"
"badralz",56,32,1830.3331224292046,15604.432058938231,43.34,1.65,92.17,"s"
"dememenic",96,53,1828.849490514974,15604.255129916151,54.31,1.54,104.85,"s"
"__hi__",94,47,1828.5760874142763,15604.032913558842,44.98,1.74,88.4,"s"
"altair1999",58,33,1831.260247467591,15603.867939395583,42.49,1.79,88.16,"s"
"hazynoa",432,208,1828.519244493955,15603.546935564827,48.39,1.7,91.7,"s"
"sharky91903",55,31,1830.5263521296158,15603.428932199417,56.84,1.88,108.33,"s"
"qq8489",26,17,1843.2696743084255,15603.148927757255,33.84,1.44,80.14,"s"
"toonara",46,29,1830.0584046502315,15603.104336768854,55.04,1.77,106.4,"s"
"chogosu1",104,54,1828.4674049366058,15602.221911123504,38.91,1.63,89.27,"s"
"hannipham",70,40,1828.6718267426268,15601.130113322695,38.88,1.64,87.88,"s"
"ythorly",199,107,1832.78136773363,15600.92860111187,39.88,1.43,86,"s"
"ringopie",55,34,1830.457790480884,15600.602109472127,47.5,1.33,92.58,"s"
"dennisseda",160,81,1828.2945958280927,15600.588521880232,35.88,1.38,85.12,"s"
"panergicagony",33,21,1832.361034819284,15600.273427849193,37.21,1.32,86.84,"s"
"akio___",128,65,1828.372152584527,15600.22964527997,42.49,1.76,96.66,"s+"
"scamper",64,37,1830.9005322816934,15600.191325675674,51.83,1.6,105.12,"s"
"notta",96,51,1828.5791704141134,15600.05784321064,40.19,1.43,91.46,"s"
"harith",21,12,1904.249285825174,15599.635760926038,50.64,1.55,109.4,"s"
"wwj",21,13,1892.5993552351988,15599.065335827532,52.92,1.89,107.93,"s"
"lukaijin_0816",135,76,1829.0974135010658,15598.030477361794,35.49,1.61,78.64,"s"
"ticod",302,150,1828.118746453537,15597.721925498858,38.21,1.57,89.44,"s"
"hamster2302",223,119,1828.1751056784926,15597.523049072599,46.68,1.48,92.89,"s"
"sdm067",230,107,1828.1017149821064,15597.350873925323,32.18,1.69,77.23,"s"
"meeeeeeeeeeeeeep",37,23,1832.572846804763,15597.168747124804,50.58,1.47,101.34,"s"
"stereolab",45,25,1830.4673747540387,15597.165790681045,39.42,1.68,95.56,"s"
"tinsleybot",106,56,1828.0730262240932,15596.750857533538,34.34,1.44,80.88,"s"
"jazhang",40,23,1829.7468437570465,15596.49330454771,31.96,1.12,75.34,"s"
"cheng-yun",44,25,1828.8707716928134,15596.275888625645,39.68,1.34,85.65,"s"
"bot212",93,54,1828.3574668519786,15594.52176517989,43.57,1.5,96.86,"s"
"justinseenontv",40,27,1833.348480302656,15591.731526986721,52.13,1.65,98.95,"s"
"zibyuli",63,33,1828.1676723977362,15591.076780577318,41.14,1.47,89.93,"s"
"happyfeetos",54,30,1831.3336368662722,15591.005360613433,57.2,1.74,117.97,"s"
"pervez1987",56,28,1828.1676783660366,15590.743878104127,39.13,1.94,88.83,"s"
"littletouch7",54,33,1828.8739995997053,15590.65451561267,42.35,1.5,91.17,"s+"
"changmars",669,320,1827.6562517696113,15590.592113552979,42.32,1.33,90.44,"s"
"whisper-flame",98,58,1831.1360850177966,15588.767774937316,50.09,2.03,95.51,"s"
"citronbro",179,94,1827.4796278297663,15588.176265312573,42.96,1.45,89.46,"s"
"resignlob",63,29,1827.730641834798,15588.132298368728,39.55,1.52,86,"s"
"456123789",54,30,1827.97959939566,15587.729187076162,41.57,1.4,90.29,"s"
"dima",33,18,1833.0825297743645,15586.97136915314,45.34,1.75,103.13,"s"
"raccoon1013",142,73,1828.282139531529,15586.935216512209,47.05,1.53,99.61,"s"
"bigold2",405,205,1827.4031987303906,15586.862853145909,33.45,1.47,79.63,"s"
"subtotechnoblade",87,43,1827.4629549757447,15586.8087811903,44.83,1.72,97.82,"s+"
"kinetic28",20,11,1918.2091960892146,15586.586033039124,58.74,1.85,118.63,"s"
"dmh1",33,24,1832.9668570027015,15586.354835733022,52.88,1.53,104.17,"s"
"angrybert",17,12,1905.7732178914262,15586.017719471518,45.02,1.33,94.25,"s"
"fitch_s",44,24,1828.3259611438543,15585.758918826035,42.57,1.46,89.38,"s"
"danii15pove",289,143,1827.3210804746602,15585.527223970452,32.74,1.8,80.17,"s"
"setfan",15,10,1932.0472083099955,15584.690148519774,50.07,1.75,106.16,"s"
"cake-o",209,104,1827.1819909889514,15583.395185557256,41.64,1.6,87.39,"s"
"hmmm123",103,56,1827.2080369916498,15583.07674683796,47.3,1.4,88.04,"s"
"owlsszs",172,90,1827.140756425123,15582.851997844187,36.33,1.3,85.12,"s"
"prokaki96",174,89,1827.1181076382982,15582.361367698013,42.65,1.82,89.9,"s"
"emozzz",109,59,1827.130787346191,15582.08411259499,49.01,1.53,106.38,"s"
"sung-jin",142,78,1827.1751410141865,15581.867376183618,40.47,1.45,82.31,"s"
"duck22",80,44,1827.1617458841722,15581.757421542165,40.06,1.57,93.33,"s"
"killerpill",20,11,1919.1223273509768,15581.60589541954,64.12,1.74,131.98,"s"
"ebishumai",352,186,1827.06216342301,15581.19261447338,46.31,1.67,91.06,"s"
"daveapproves",420,207,1826.9527122756883,15580.131439275472,44.73,1.76,90.75,"s"
"blackbonsai",416,208,1826.9229653690513,15580.088364342018,36.35,1.32,86.57,"s"
"thanhnhansdpc",266,127,1827.1113650123443,15578.919294840887,51.23,1.58,101.22,"s"
"lampenjoyer",76,44,1827.8055565552495,15578.88999121509,51.09,1.32,97.79,"s"
"radaniol",61,36,1828.281387211883,15578.309207198532,49.46,1.53,102.09,"s"
"1woo",18,14,1878.8269695157996,15578.03203035948,39.91,1.74,83.94,"s"
"pure_conpollo",34,20,1830.0318607706092,15577.79206009488,51.63,1.61,103.21,"s"
"iyoh0725",78,40,1828.806896587153,15577.574742803607,48.35,1.5,97.09,"s"
"shuixu",52,30,1829.9049100140633,15577.080770143304,50.11,1.47,98.74,"s"
"baibaichien",124,65,1826.7333543922473,15576.79018905101,46.01,1.78,94.91,"s"
"turballd",227,119,1826.8509225049816,15576.185555221908,34.56,1.16,81.68,"s"
"mangeegeegee",44,24,1827.8300084616915,15576.12555476202,46.24,1.5,93.66,"s"
"toastlord",26,15,1864.5196562866813,15575.84111871608,43.7,1.79,93.27,"s"
"faizar",52,31,1827.3916263362332,15575.775454150187,31.64,1.33,75.9,"s"
"goatincheon",160,83,1826.6702088700329,15575.67891934287,36.07,1.64,85.2,"s"
"worldview",146,74,1826.6581953707619,15575.327571804515,50.7,1.83,103.23,"s"
"shuree",36,22,1828.0133238342708,15574.986836951575,28.83,1.58,68.14,"s"
"1kkk",74,40,1826.774518487682,15574.87649521329,41.62,1.66,84.71,"s"
"green_2nd",95,54,1826.6117969703178,15573.155377433899,44.46,1.38,92.83,"s"
"justcards",56,36,1828.643831478792,15572.519294135702,42.75,1.37,90.43,"s"
"teafannee",227,113,1826.4268781220062,15572.512066868223,33.33,1.49,74.67,"s"
"ryukyungtae",190,107,1826.6412108028885,15572.459491213529,47.34,1.55,88.72,"s"
"lililililililili",326,161,1826.4370238183303,15572.22162367883,44.48,1.36,90.39,"s"
"dml899",51,29,1827.228292868726,15572.201603475662,44.95,2,88.87,"s"
"kanawoo",208,102,1826.4340982455215,15572.074063089673,58.31,2.01,113.54,"s"
"onikuuuu",60,32,1826.8060856390296,15571.9635981512,47.21,1.67,91.77,"s"
"tlin0317",58,34,1829.6407161330146,15571.75433571795,54.29,1.78,108.6,"s"
"mrivxs",293,140,1827.0648808917458,15571.397332736331,42.53,1.38,92.8,"s"
"orientating2",81,48,1826.4606248249092,15570.921047492382,50.45,1.9,96.99,"s"
"aonoki",30,20,1829.5673580848018,15570.228355869636,45.17,1.25,91.89,"s"
"tim_chtamst",71,43,1826.816772195216,15569.941519264306,40.57,1.61,90.21,"s"
"uluxite",73,44,1826.6894346579104,15569.691851100248,37.43,1.59,81.09,"s"
"begemotas",53,28,1826.877860336861,15569.071417796498,39.5,1.48,94.75,"s"
"ca7ac1",49,26,1829.9539856065705,15568.665664976459,52.42,2.05,105.15,"s"
"pwnforwildy",38,23,1828.3219608916613,15568.373249165057,43.38,1.27,93.16,"s+"
"cardiyak",31,16,1851.2371976101595,15568.250812228478,43.76,1.71,85.55,"s"
"ddung",78,44,1828.2729292818242,15567.607372388937,55.03,2.2,108.84,"s"
"k107601",273,131,1826.1483355314986,15567.4411993857,58.57,1.63,104.15,"s"
"nimaderpiyan",292,141,1826.0079618558934,15566.158985310043,50.46,1.45,97.32,"s"
"hiii123",44,26,1827.0516893714498,15566.140502750148,31.18,1.47,81.79,"s"
"juankola",52,30,1826.6844411004417,15566.125408409773,35.01,1.38,80.59,"s"
"nakarin",17,12,1907.4774235950958,15565.487935673107,56.24,1.91,116.39,"s"
"love801111",294,141,1826.0211224774116,15565.321054919768,32.16,1.25,76.65,"s"
"actionmania",76,40,1826.044470052268,15564.292411038205,33.86,1.39,80.35,"s"
"wilson5104",49,28,1827.4563813781267,15564.105342839646,40.59,1.3,89.37,"s"
"rvtetris",35,21,1828.49743015445,15563.614257612244,49.08,1.39,102.25,"s"
"sonyc",56,29,1826.2586946364781,15563.270490896548,43.12,1.37,87.42,"s"
"kzx1022rf",103,57,1826.01624080692,15563.13683274371,46.25,1.7,89.54,"s"
